232at7088	brenthis_ino.SP_BI_364.chromosome_2	11130192	11153513
235at7088	brenthis_ino.SP_BI_364.chromosome_6	3527936	3535831
236at7088	brenthis_ino.SP_BI_364.chromosome_4	26197791	26209914
242at7088	brenthis_ino.SP_BI_364.chromosome_7	3605077	3628109
246at7088	brenthis_ino.SP_BI_364.chromosome_4	18233974	18485277
248at7088	brenthis_ino.SP_BI_364.chromosome_5	1556007	1593701
250at7088	brenthis_ino.SP_BI_364.chromosome_9	21659324	21721456
251at7088	brenthis_ino.SP_BI_364.chromosome_3	16941570	16954264
254at7088	brenthis_ino.SP_BI_364.chromosome_13	12458365	12477786
258at7088	brenthis_ino.SP_BI_364.chromosome_1	6513842	6553407
259at7088	brenthis_ino.SP_BI_364.chromosome_9	15565527	15598993
263at7088	brenthis_ino.SP_BI_364.chromosome_2	18744446	18771555
266at7088	brenthis_ino.SP_BI_364.chromosome_11	8104780	8167188
270at7088	brenthis_ino.SP_BI_364.chromosome_11	7783641	7797795
271at7088	brenthis_ino.SP_BI_364.chromosome_8	17554764	17579218
273at7088	brenthis_ino.SP_BI_364.chromosome_4	13165001	13193128
274at7088	brenthis_ino.SP_BI_364.chromosome_10	23179589	23184910
278at7088	brenthis_ino.SP_BI_364.chromosome_5	24000714	24006426
281at7088	brenthis_ino.SP_BI_364.chromosome_2	7719879	7729100
288at7088	brenthis_ino.SP_BI_364.chromosome_13	5011879	5040734
296at7088	brenthis_ino.SP_BI_364.chromosome_11	11219961	11229845
302at7088	brenthis_ino.SP_BI_364.chromosome_9	18015368	18055821
303at7088	brenthis_ino.SP_BI_364.chromosome_5	22827496	22854128
307at7088	brenthis_ino.SP_BI_364.chromosome_4	5395200	5417772
311at7088	brenthis_ino.SP_BI_364.chromosome_6	13433265	13451090
315at7088	brenthis_ino.SP_BI_364.chromosome_14	20330201	20339288
316at7088	brenthis_ino.SP_BI_364.chromosome_12	1545004	1557065
318at7088	brenthis_ino.SP_BI_364.chromosome_1	37930266	37950935
321at7088	brenthis_ino.SP_BI_364.chromosome_11	14968648	14976603
322at7088	brenthis_ino.SP_BI_364.chromosome_4	13035070	13044712
324at7088	brenthis_ino.SP_BI_364.chromosome_4	29687648	29699542
325at7088	brenthis_ino.SP_BI_364.chromosome_8	21646525	21657623
326at7088	brenthis_ino.SP_BI_364.chromosome_6	740120	752714
327at7088	brenthis_ino.SP_BI_364.chromosome_14	4244920	4290003
328at7088	brenthis_ino.SP_BI_364.chromosome_2	5949585	5955960
332at7088	brenthis_ino.SP_BI_364.chromosome_6	22963171	22978349
335at7088	brenthis_ino.SP_BI_364.chromosome_1	5143457	5156525
338at7088	brenthis_ino.SP_BI_364.chromosome_3	31361230	31395531
340at7088	brenthis_ino.SP_BI_364.chromosome_6	9045588	9060691
342at7088	brenthis_ino.SP_BI_364.chromosome_7	5526090	5539993
345at7088	brenthis_ino.SP_BI_364.chromosome_10	3106416	3172014
350at7088	brenthis_ino.SP_BI_364.chromosome_2	11209045	11215324
353at7088	brenthis_ino.SP_BI_364.chromosome_9	13382775	13425520
354at7088	brenthis_ino.SP_BI_364.chromosome_14	13048632	13052384
355at7088	brenthis_ino.SP_BI_364.chromosome_14	19590445	19610649
356at7088	brenthis_ino.SP_BI_364.chromosome_4	8818320	8833849
357at7088	brenthis_ino.SP_BI_364.chromosome_2	13204761	13230445
360at7088	brenthis_ino.SP_BI_364.chromosome_11	7406640	7444235
363at7088	brenthis_ino.SP_BI_364.chromosome_9	8876804	8882599
366at7088	brenthis_ino.SP_BI_364.chromosome_8	15486375	15502318
367at7088	brenthis_ino.SP_BI_364.chromosome_8	6904656	6955686
375at7088	brenthis_ino.SP_BI_364.chromosome_14	12130497	12148643
380at7088	brenthis_ino.SP_BI_364.chromosome_10	14565864	14592389
382at7088	brenthis_ino.SP_BI_364.chromosome_2	5408045	5424132
383at7088	brenthis_ino.SP_BI_364.chromosome_2	11216802	11231300
384at7088	brenthis_ino.SP_BI_364.chromosome_4	28502119	28507791
385at7088	brenthis_ino.SP_BI_364.chromosome_7	16131543	16155632
386at7088	brenthis_ino.SP_BI_364.chromosome_8	13168229	13178766
389at7088	brenthis_ino.SP_BI_364.chromosome_11	5991409	6012145
391at7088	brenthis_ino.SP_BI_364.chromosome_11	13576528	13606125
392at7088	brenthis_ino.SP_BI_364.chromosome_3	16864489	16893280
393at7088	brenthis_ino.SP_BI_364.chromosome_12	22935228	22992197
394at7088	brenthis_ino.SP_BI_364.chromosome_4	8077690	8098645
396at7088	brenthis_ino.SP_BI_364.chromosome_1	33311033	33317655
401at7088	brenthis_ino.SP_BI_364.chromosome_1	37664466	37695764
408at7088	brenthis_ino.SP_BI_364.chromosome_6	5668514	5675941
412at7088	brenthis_ino.SP_BI_364.chromosome_3	4756299	4831993
417at7088	brenthis_ino.SP_BI_364.chromosome_7	16113457	16130229
420at7088	brenthis_ino.SP_BI_364.chromosome_9	25519582	25631024
427at7088	brenthis_ino.SP_BI_364.chromosome_1	6065127	6098100
429at7088	brenthis_ino.SP_BI_364.chromosome_14	20849217	20860790
430at7088	brenthis_ino.SP_BI_364.chromosome_4	11163112	11170643
434at7088	brenthis_ino.SP_BI_364.chromosome_3	18879683	18892228
437at7088	brenthis_ino.SP_BI_364.chromosome_12	13655823	13690572
443at7088	brenthis_ino.SP_BI_364.chromosome_1	36179243	36188314
445at7088	brenthis_ino.SP_BI_364.chromosome_5	7376511	7388554
450at7088	brenthis_ino.SP_BI_364.chromosome_3	20862841	20869971
455at7088	brenthis_ino.SP_BI_364.chromosome_5	26392805	26396332
456at7088	brenthis_ino.SP_BI_364.chromosome_14	12719384	12723409
458at7088	brenthis_ino.SP_BI_364.chromosome_1	23007296	23100973
461at7088	brenthis_ino.SP_BI_364.chromosome_3	2402977	2430354
464at7088	brenthis_ino.SP_BI_364.chromosome_8	5086579	5093658
467at7088	brenthis_ino.SP_BI_364.chromosome_10	24384941	24419228
468at7088	brenthis_ino.SP_BI_364.chromosome_8	12073814	12082817
478at7088	brenthis_ino.SP_BI_364.chromosome_3	8639838	8690073
479at7088	brenthis_ino.SP_BI_364.chromosome_9	22189224	22206278
481at7088	brenthis_ino.SP_BI_364.chromosome_7	22313171	22335723
486at7088	brenthis_ino.SP_BI_364.chromosome_8	19399145	19412470
488at7088	brenthis_ino.SP_BI_364.chromosome_13	19008264	19112762
489at7088	brenthis_ino.SP_BI_364.chromosome_1	16355504	16371397
490at7088	brenthis_ino.SP_BI_364.chromosome_3	1463299	1519797
492at7088	brenthis_ino.SP_BI_364.chromosome_5	22065575	22191044
494at7088	brenthis_ino.SP_BI_364.chromosome_5	10165670	10196884
495at7088	brenthis_ino.SP_BI_364.chromosome_6	4581951	4589738
496at7088	brenthis_ino.SP_BI_364.chromosome_13	7623541	7857659
498at7088	brenthis_ino.SP_BI_364.chromosome_2	27620430	27635231
499at7088	brenthis_ino.SP_BI_364.chromosome_2	11940379	11953228
504at7088	brenthis_ino.SP_BI_364.chromosome_7	22351771	22361061
505at7088	brenthis_ino.SP_BI_364.chromosome_14	497917	515145
506at7088	brenthis_ino.SP_BI_364.chromosome_11	8389621	8437628
509at7088	brenthis_ino.SP_BI_364.chromosome_14	13363665	13367492
511at7088	brenthis_ino.SP_BI_364.chromosome_3	27106012	27139923
513at7088	brenthis_ino.SP_BI_364.chromosome_4	21013614	21030654
515at7088	brenthis_ino.SP_BI_364.chromosome_2	30537840	30558219
516at7088	brenthis_ino.SP_BI_364.chromosome_12	1562186	1577948
517at7088	brenthis_ino.SP_BI_364.chromosome_6	24134603	24145797
518at7088	brenthis_ino.SP_BI_364.chromosome_8	4995558	4998932
519at7088	brenthis_ino.SP_BI_364.chromosome_12	12086984	12144852
522at7088	brenthis_ino.SP_BI_364.chromosome_4	18912486	18949747
526at7088	brenthis_ino.SP_BI_364.chromosome_5	1785293	1789356
527at7088	brenthis_ino.SP_BI_364.chromosome_6	22330148	22346080
530at7088	brenthis_ino.SP_BI_364.chromosome_5	20585316	20599570
531at7088	brenthis_ino.SP_BI_364.chromosome_6	4607714	4623499
532at7088	brenthis_ino.SP_BI_364.chromosome_6	12997283	13006403
538at7088	brenthis_ino.SP_BI_364.chromosome_9	21272316	21284673
543at7088	brenthis_ino.SP_BI_364.chromosome_9	13351010	13378730
544at7088	brenthis_ino.SP_BI_364.chromosome_10	19470770	19511870
547at7088	brenthis_ino.SP_BI_364.chromosome_9	16504992	16564789
550at7088	brenthis_ino.SP_BI_364.chromosome_7	8478317	8493149
552at7088	brenthis_ino.SP_BI_364.chromosome_8	4433652	4452811
553at7088	brenthis_ino.SP_BI_364.chromosome_13	13642058	13667448
556at7088	brenthis_ino.SP_BI_364.chromosome_2	12584666	12616042
558at7088	brenthis_ino.SP_BI_364.chromosome_12	4393622	4415011
559at7088	brenthis_ino.SP_BI_364.chromosome_11	430483	446948
562at7088	brenthis_ino.SP_BI_364.chromosome_7	1552104	1578596
563at7088	brenthis_ino.SP_BI_364.chromosome_1	36475687	36479196
566at7088	brenthis_ino.SP_BI_364.chromosome_3	14730835	14751591
569at7088	brenthis_ino.SP_BI_364.chromosome_3	8971241	9029006
571at7088	brenthis_ino.SP_BI_364.chromosome_12	11528865	11541738
572at7088	brenthis_ino.SP_BI_364.chromosome_3	16823272	16858699
578at7088	brenthis_ino.SP_BI_364.chromosome_11	8227034	8244648
583at7088	brenthis_ino.SP_BI_364.chromosome_8	7465228	7488311
584at7088	brenthis_ino.SP_BI_364.chromosome_2	2632052	2644908
589at7088	brenthis_ino.SP_BI_364.chromosome_2	11234682	11241009
590at7088	brenthis_ino.SP_BI_364.chromosome_2	30960935	30990253
598at7088	brenthis_ino.SP_BI_364.chromosome_3	8447066	8476334
599at7088	brenthis_ino.SP_BI_364.chromosome_12	11801169	11821364
600at7088	brenthis_ino.SP_BI_364.chromosome_6	22654188	22665115
601at7088	brenthis_ino.SP_BI_364.chromosome_10	14606243	14625328
603at7088	brenthis_ino.SP_BI_364.chromosome_13	20853493	20898855
608at7088	brenthis_ino.SP_BI_364.chromosome_8	4654226	4664508
609at7088	brenthis_ino.SP_BI_364.chromosome_12	14830781	14852713
611at7088	brenthis_ino.SP_BI_364.chromosome_12	12642359	12658456
613at7088	brenthis_ino.SP_BI_364.chromosome_5	29529197	29540544
614at7088	brenthis_ino.SP_BI_364.chromosome_1	30847465	30851034
616at7088	brenthis_ino.SP_BI_364.chromosome_2	9156841	9160095
620at7088	brenthis_ino.SP_BI_364.chromosome_2	2578849	2594422
621at7088	brenthis_ino.SP_BI_364.chromosome_2	19881594	19898596
622at7088	brenthis_ino.SP_BI_364.chromosome_9	17767087	17773727
627at7088	brenthis_ino.SP_BI_364.chromosome_6	7607997	7612562
628at7088	brenthis_ino.SP_BI_364.chromosome_3	7716247	7738314
632at7088	brenthis_ino.SP_BI_364.chromosome_6	5196805	5203448
633at7088	brenthis_ino.SP_BI_364.chromosome_1	20458706	20522619
637at7088	brenthis_ino.SP_BI_364.chromosome_4	2720457	2749468
638at7088	brenthis_ino.SP_BI_364.chromosome_14	4073564	4093641
639at7088	brenthis_ino.SP_BI_364.chromosome_11	6759063	6776193
642at7088	brenthis_ino.SP_BI_364.chromosome_1	12264495	12289214
643at7088	brenthis_ino.SP_BI_364.chromosome_6	5145388	5150737
647at7088	brenthis_ino.SP_BI_364.chromosome_2	7073907	7085127
649at7088	brenthis_ino.SP_BI_364.chromosome_10	1470030	1601074
652at7088	brenthis_ino.SP_BI_364.chromosome_2	4898512	4926210
655at7088	brenthis_ino.SP_BI_364.chromosome_14	14594857	14602678
657at7088	brenthis_ino.SP_BI_364.chromosome_3	1263150	1284929
658at7088	brenthis_ino.SP_BI_364.chromosome_5	25645525	25660148
659at7088	brenthis_ino.SP_BI_364.chromosome_7	14063693	14067217
660at7088	brenthis_ino.SP_BI_364.chromosome_6	5188718	5194593
662at7088	brenthis_ino.SP_BI_364.chromosome_8	7279599	7287783
664at7088	brenthis_ino.SP_BI_364.chromosome_6	13061680	13158857
666at7088	brenthis_ino.SP_BI_364.chromosome_10	15709745	15730432
667at7088	brenthis_ino.SP_BI_364.chromosome_14	4167726	4193647
670at7088	brenthis_ino.SP_BI_364.chromosome_1	654259	699630
672at7088	brenthis_ino.SP_BI_364.chromosome_4	28576741	28599825
675at7088	brenthis_ino.SP_BI_364.chromosome_1	10555258	10568358
678at7088	brenthis_ino.SP_BI_364.chromosome_2	10475795	10491604
680at7088	brenthis_ino.SP_BI_364.chromosome_10	19858442	19877659
681at7088	brenthis_ino.SP_BI_364.chromosome_6	21810717	21838750
690at7088	brenthis_ino.SP_BI_364.chromosome_7	6225621	6260919
692at7088	brenthis_ino.SP_BI_364.chromosome_6	25093111	25174756
695at7088	brenthis_ino.SP_BI_364.chromosome_1	33835494	33839419
696at7088	brenthis_ino.SP_BI_364.chromosome_5	26630049	26647636
701at7088	brenthis_ino.SP_BI_364.chromosome_12	3261349	3303224
705at7088	brenthis_ino.SP_BI_364.chromosome_7	20971444	20994267
708at7088	brenthis_ino.SP_BI_364.chromosome_11	12547628	12575127
711at7088	brenthis_ino.SP_BI_364.chromosome_6	6914303	6936858
713at7088	brenthis_ino.SP_BI_364.chromosome_1	5441885	5455619
714at7088	brenthis_ino.SP_BI_364.chromosome_2	27342387	27360402
716at7088	brenthis_ino.SP_BI_364.chromosome_2	21637278	21651187
717at7088	brenthis_ino.SP_BI_364.chromosome_2	6766789	6857651
718at7088	brenthis_ino.SP_BI_364.chromosome_6	24773527	24843402
721at7088	brenthis_ino.SP_BI_364.chromosome_13	2139056	2190121
723at7088	brenthis_ino.SP_BI_364.chromosome_1	29153412	29268938
724at7088	brenthis_ino.SP_BI_364.chromosome_8	3374282	3463091
730at7088	brenthis_ino.SP_BI_364.chromosome_4	28558092	28576387
731at7088	brenthis_ino.SP_BI_364.chromosome_8	15522173	15526057
741at7088	brenthis_ino.SP_BI_364.chromosome_1	7017187	7020498
742at7088	brenthis_ino.SP_BI_364.chromosome_6	24981295	25012660
752at7088	brenthis_ino.SP_BI_364.chromosome_11	10538683	10559189
756at7088	brenthis_ino.SP_BI_364.chromosome_13	10649955	10655443
757at7088	brenthis_ino.SP_BI_364.chromosome_7	10083175	10109931
758at7088	brenthis_ino.SP_BI_364.chromosome_8	18029179	18035009
761at7088	brenthis_ino.SP_BI_364.chromosome_5	17744577	17808149
764at7088	brenthis_ino.SP_BI_364.chromosome_10	17221300	17232267
765at7088	brenthis_ino.SP_BI_364.chromosome_7	8395772	8406164
769at7088	brenthis_ino.SP_BI_364.chromosome_14	1745809	1751948
772at7088	brenthis_ino.SP_BI_364.chromosome_8	15972835	15980024
774at7088	brenthis_ino.SP_BI_364.chromosome_13	22212800	22231683
775at7088	brenthis_ino.SP_BI_364.chromosome_3	11497898	11520097
780at7088	brenthis_ino.SP_BI_364.chromosome_6	29266250	29289087
781at7088	brenthis_ino.SP_BI_364.chromosome_11	298550	384346
787at7088	brenthis_ino.SP_BI_364.chromosome_1	29078121	29082762
790at7088	brenthis_ino.SP_BI_364.chromosome_11	10154695	10157712
791at7088	brenthis_ino.SP_BI_364.chromosome_5	814169	823066
793at7088	brenthis_ino.SP_BI_364.chromosome_3	18573719	18594191
794at7088	brenthis_ino.SP_BI_364.chromosome_5	11618136	11633760
795at7088	brenthis_ino.SP_BI_364.chromosome_3	8120839	8132344
796at7088	brenthis_ino.SP_BI_364.chromosome_6	14463379	14509272
799at7088	brenthis_ino.SP_BI_364.chromosome_6	4312697	4331881
800at7088	brenthis_ino.SP_BI_364.chromosome_5	23930136	23951184
802at7088	brenthis_ino.SP_BI_364.chromosome_3	27969352	27980249
805at7088	brenthis_ino.SP_BI_364.chromosome_1	1801132	1821320
806at7088	brenthis_ino.SP_BI_364.chromosome_13	20677205	20685077
817at7088	brenthis_ino.SP_BI_364.chromosome_8	6201081	6215872
818at7088	brenthis_ino.SP_BI_364.chromosome_5	10285424	10322135
821at7088	brenthis_ino.SP_BI_364.chromosome_3	26579340	26612484
822at7088	brenthis_ino.SP_BI_364.chromosome_11	8704851	8711972
826at7088	brenthis_ino.SP_BI_364.chromosome_3	3074626	3094737
828at7088	brenthis_ino.SP_BI_364.chromosome_10	14593790	14605179
829at7088	brenthis_ino.SP_BI_364.chromosome_14	19769439	19777087
835at7088	brenthis_ino.SP_BI_364.chromosome_3	14191467	14235546
839at7088	brenthis_ino.SP_BI_364.chromosome_9	15365578	15404395
840at7088	brenthis_ino.SP_BI_364.chromosome_11	9014421	9022112
841at7088	brenthis_ino.SP_BI_364.chromosome_8	17068333	17096855
844at7088	brenthis_ino.SP_BI_364.chromosome_3	27616581	27789548
845at7088	brenthis_ino.SP_BI_364.chromosome_7	22814141	22840110
849at7088	brenthis_ino.SP_BI_364.chromosome_4	19725730	19750777
851at7088	brenthis_ino.SP_BI_364.chromosome_9	25133267	25146434
853at7088	brenthis_ino.SP_BI_364.chromosome_3	11648223	11658762
860at7088	brenthis_ino.SP_BI_364.chromosome_6	25093111	25110084
861at7088	brenthis_ino.SP_BI_364.chromosome_13	22187258	22202103
865at7088	brenthis_ino.SP_BI_364.chromosome_11	20668640	20715123
866at7088	brenthis_ino.SP_BI_364.chromosome_12	10364954	10382895
867at7088	brenthis_ino.SP_BI_364.chromosome_9	24616492	24745078
871at7088	brenthis_ino.SP_BI_364.chromosome_1	15829475	15850523
875at7088	brenthis_ino.SP_BI_364.chromosome_10	23823625	23840255
877at7088	brenthis_ino.SP_BI_364.chromosome_13	5078643	5086153
879at7088	brenthis_ino.SP_BI_364.chromosome_5	3563025	3571088
883at7088	brenthis_ino.SP_BI_364.chromosome_10	16428209	16436422
885at7088	brenthis_ino.SP_BI_364.chromosome_5	22467753	22485857
886at7088	brenthis_ino.SP_BI_364.chromosome_7	8814137	8829010
890at7088	brenthis_ino.SP_BI_364.chromosome_7	22341769	22351000
893at7088	brenthis_ino.SP_BI_364.chromosome_2	9551197	9581975
895at7088	brenthis_ino.SP_BI_364.chromosome_2	5449993	5453190
897at7088	brenthis_ino.SP_BI_364.chromosome_3	971350	983313
899at7088	brenthis_ino.SP_BI_364.chromosome_1	32322288	32339313
901at7088	brenthis_ino.SP_BI_364.chromosome_2	31662490	31685703
903at7088	brenthis_ino.SP_BI_364.chromosome_3	12366278	12406355
909at7088	brenthis_ino.SP_BI_364.chromosome_5	8602563	8711769
911at7088	brenthis_ino.SP_BI_364.chromosome_1	25477684	25615561
912at7088	brenthis_ino.SP_BI_364.chromosome_13	6750810	6770700
913at7088	brenthis_ino.SP_BI_364.chromosome_7	7583871	7588748
917at7088	brenthis_ino.SP_BI_364.chromosome_4	17302294	17316450
924at7088	brenthis_ino.SP_BI_364.chromosome_13	11952034	11976018
927at7088	brenthis_ino.SP_BI_364.chromosome_3	29515615	29519841
929at7088	brenthis_ino.SP_BI_364.chromosome_3	16770082	16795630
933at7088	brenthis_ino.SP_BI_364.chromosome_9	22063558	22085709
934at7088	brenthis_ino.SP_BI_364.chromosome_2	30914684	30932205
938at7088	brenthis_ino.SP_BI_364.chromosome_10	19980929	19991203
944at7088	brenthis_ino.SP_BI_364.chromosome_4	19072543	19081606
946at7088	brenthis_ino.SP_BI_364.chromosome_5	835546	839280
947at7088	brenthis_ino.SP_BI_364.chromosome_6	6133492	6150339
949at7088	brenthis_ino.SP_BI_364.chromosome_10	17834573	17837359
950at7088	brenthis_ino.SP_BI_364.chromosome_3	26964507	26973167
951at7088	brenthis_ino.SP_BI_364.chromosome_8	4206852	4220621
954at7088	brenthis_ino.SP_BI_364.chromosome_6	14540110	14561194
961at7088	brenthis_ino.SP_BI_364.chromosome_3	17747904	17786483
962at7088	brenthis_ino.SP_BI_364.chromosome_9	8025279	8158224
963at7088	brenthis_ino.SP_BI_364.chromosome_10	16739648	16766958
964at7088	brenthis_ino.SP_BI_364.chromosome_5	22430240	22445621
966at7088	brenthis_ino.SP_BI_364.chromosome_7	21690772	21725262
968at7088	brenthis_ino.SP_BI_364.chromosome_5	12338755	12350875
972at7088	brenthis_ino.SP_BI_364.chromosome_12	546637	556384
974at7088	brenthis_ino.SP_BI_364.chromosome_11	20104371	20125681
975at7088	brenthis_ino.SP_BI_364.chromosome_11	12917956	12921108
978at7088	brenthis_ino.SP_BI_364.chromosome_7	3403409	3449643
979at7088	brenthis_ino.SP_BI_364.chromosome_4	4286726	4298574
980at7088	brenthis_ino.SP_BI_364.chromosome_14	21166408	21170452
981at7088	brenthis_ino.SP_BI_364.chromosome_3	557751	643158
982at7088	brenthis_ino.SP_BI_364.chromosome_11	22837658	22853694
983at7088	brenthis_ino.SP_BI_364.chromosome_14	3936067	3979988
984at7088	brenthis_ino.SP_BI_364.chromosome_14	5495407	5529381
986at7088	brenthis_ino.SP_BI_364.chromosome_10	11755121	11773143
988at7088	brenthis_ino.SP_BI_364.chromosome_5	23033932	23053124
989at7088	brenthis_ino.SP_BI_364.chromosome_7	24434161	24481383
992at7088	brenthis_ino.SP_BI_364.chromosome_12	22251380	22258918
